                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.5481,                 3.2291,                 1.5752,                0.05203,                0.39245,                0.10644,                0.03374,                 2.3887,                 3.2186,                 1.4298,              0.0003334,              0.0003334,              0.0003334
